Year,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft)
2014,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,Administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,22477.53829,13.12258474
2014,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,Facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,609383.2999,13.12258474
2014,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,Main,Administrative offices and related facilities,510 - 2nd Street,Cornwall,K6H 1Z6,467536.2786,13.12258474
2014,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Steam Plant,Administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,21533.09453,7.963651551
2014,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,Administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,696324.8858,13.12258474
2014,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,Facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,832913.7998,13.12258474
2014,Public Hospital,Chronic Hospital,Cornwall St. Joseph's Continuing Care Centre,St. Joseph's Continuing Care Centre,Facilities used for hospital purposes,14 York Street,Cornwall,K6J 5T2,245916.8651,8.762685576
2014,Public Hospital,Acute Hospital,Deep River and District Hospital,Deep River & District Hospital,Facilities used for hospital purposes,117 Banting Drive,Deep River,K0J 1P0,274786.1495,13.14609325
2014,Public Hospital,Acute/Chronic Hospital,Dryden Regional Health Centre,Dryden Regional Health Centre,Facilities used for hospital purposes,58 Goodall Street,Dryden,P8N 1V8,368770.1967,5.150313263
2014,Public Hospital,Acute/Chronic Hospital,Dryden Regional Health Centre,Ambulance Garage,Facilities used for hospital purposes,58 Goodall Street,Dryden,P8N 1V8,15367.91738,5.141885493
2014,Public Hospital,Acute/Chronic Hospital,Dunnville Haldimand War Memorial Hospital,Haldimand War Memorial Hospital,Facilities used for hospital purposes,206 John Street,Dunnville,N1A 2P7,769483.4396,12.08362489
2014,Public Hospital,Chronic Hospital,Elliot Lake St. Joseph's General Hospital,St. Joseph's General Hospital Elliot Lake (SJGHEL),Facilities used for hospital purposes,70 Spine Road,Elliot Lake,P5A 1X2,1932060.586,19.39559959
2014,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,Administrative offices and related facilities,61A-5th Street,Ontario,P0J 1H0,536.5881077,3.504941206
2014,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,Facilities used for hospital purposes,61-5th Street,Ontario,P0J 1H0,153069.5777,6.521628121
2014,Public Hospital,Acute/Chronic Hospital,Espanola General Hospital,Espanola General Hospital,Facilities used for hospital purposes,825 McKinnon,Espanola,P5E 1R4,666726.283,11.49289314
2014,Public Hospital,Acute/Chronic Hospital,Exeter South Huron Hospital Association,South Huron Hospital Association,Facilities used for hospital purposes,24 Huron Street West,Exeter,N0M 1S2,163639.2121,9.814258443
2014,Public Hospital,Acute/Chronic Hospital,Exeter South Huron Hospital Association,South Huron Hospital Association,Facilities used for hospital purposes,23 Huron Street West,Exeter,N0M 1S2,22267.33727,9.990749849
2014,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,Facilities used for hospital purposes,235 Union Street East,Fergus,N1M 1W3,687981.5557,15.65872051
2014,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,Administrative offices and related facilities,235 Union Street East,Fergus,N1M 1W3,147466.9,8.431618017
2014,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Rainy River Health Center,Facilities used for hospital purposes,109 4 Street,Rainy River,P0W 1L0,140932.6551,0.726966076
2014,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Emo Health Center,Facilities used for hospital purposes,170 Front Street,Emo,P0W 1E0,100076.2142,0.670426796
2014,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,La Verendrye General Hospital,Facilities used for hospital purposes,110 Victoria Ave,Fort Frances,P7Z 2B7,1152790.871,1.264267467
2014,Public Hospital,Acute/Chronic Hospital,Geraldton District Hospital,Geraldton District Hospital,Facilities used for hospital purposes,500 Hogarth Avenue,Geraldton,P0T 1M0,380738.0907,7.792826211
2014,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Exeter Community Mental Health,Administrative offices and related facilities,303 Main Street,Exeter,N0M 1S3,5328.63923,5.535600617
2014,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Alexandra Marine and General Hospital,Facilities used for hospital purposes,120 Napier Street,Goderich,N7A 1W5,672251.4692,16.53798047
2014,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Clinton Community Mental Health,Administrative offices and related facilities,64 Mary,Clinton,N0M 1L0,913.0102046,1.721330782
2014,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Goderich Community Mental Health,Administrative offices and related facilities,274 Huron Road,Goderich,N7A 3A5,3391.64856,3.240966631
2014,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Wingham Community Mental Health,Administrative offices and related facilities,152 Josephine Street,Wingham,N0G 2W0,4698.848228,4.686612354
2014,Public Hospital,Acute Hospital,Guelph General Hospital,Guelph General Hospital,Facilities used for hospital purposes,115 Delhi St,Guelph,N1E 4J4,3910430.961,16.17399922
2014,Public Hospital,Chronic Hospital,Guelph St. Joseph's Health Care,St. Joseph's Health Centre Guelph,Facilities used for hospital purposes,100 Westmount Road,Guelph,N1H 5H8,1682539.183,10.55087257
2014,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,WHGH Maintenance Building,Administrative offices and related facilities,75 Parkview Road,Hagersville,N0A 1H0,10190.02715,11.60295798
2014,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,WHGH - Health Care Centre,Facilities used for hospital purposes,75 Parkview Road,Hagersville,N0A 1H0,5389.761777,2.39253681
2014,Public Hospital,Acute Hospital,Hagersville West Haldimand General Hospital,West Haldimand General Hospital,Facilities used for hospital purposes,75 Parkview Road,Hagersville,N0A 1H0,694366.9756,17.8104082
2014,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Haliburton Facility,Administrative offices and related facilities,7199 Gelert Road PO Box 115,Haliburton,K0M 1S0,679197.9084,17.96237587
2014,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Minden Facility,Administrative offices and related facilities,6 MacPherson Street PO Box 30,Minden,K0M 2K0,863438.9093,11.51162027
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Bruce building,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,1380.962477,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Bruce building,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,60859.25866,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  East Pavillion,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,46589.31305,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Evel building,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,318723.7171,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Res 37,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,2786.430626,3.070436677
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Southam building,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,8491.707866,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Southam building,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,152341.9659,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Empire Building,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,103730.204,12.66845451
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Holbrook,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,1133.509876,10.96040363
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Holbrook,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,622474.8936,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,"David Braley Cardiac, Vascular, and Stroke Institute",Facilities used for hospital purposes,20 Copeland Ave,Hamilton,L8L 8E7,2852166.709,24.04539322
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,Administrative offices and related facilities,237 Barton St,Hamilton,L8L 2X2,40761.26401,17.69827387
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,Facilities used for hospital purposes,237 Barton St,Hamilton,L8L 2X2,7537063.891,17.6982032
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Hospital,Facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,7184586.532,38.18389482
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,Administrative offices and related facilities,1200 Main Street West,Hamilton,L8S 4J9,34616.00898,18.96246043
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,Facilities used for hospital purposes,1200 Main Street West,Hamilton,L8S 4J9,9529664.45,18.96249731
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Regional Rehabilitation Centre,Facilities used for hospital purposes,300 Wellington Ave N.,Hamilton,L8L 8E7,789033.7257,15.26361034
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,St Peters Hospital,Administrative offices and related facilities,88 Maplewood Ave,Hamilton,L8M 1W9,623728.0644,14.05390567
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,St Peters Hospital,Facilities used for hospital purposes,88 Maplewood Ave,Hamilton,L8M 1W9,1334496.929,14.05390567
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Alexander Globe Center,Facilities used for hospital purposes,167 Main Street East,Grimsby,L3M 1P3,13336.86769,15.81251029
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Deer Park Villa,Administrative offices and related facilities,150 Central Ave,Grimsby,L3M 4Z3,30740.51358,15.81251029
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Deer Park Villa,Facilities used for hospital purposes,150 Central Ave,Grimsby,L3M 4Z3,30740.51358,15.81251029
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Ewart building,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,29678.57956,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Ewart building,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,151021.572,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Patterson building,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,131427.6526,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Wilcox,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,21192.92855,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke  Wilcox,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,823707.7767,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke Central Building,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,289759.8461,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke West Quarters,Administrative offices and related facilities,559 Sanatorium Rd,Hamilton,L9C 1C4,29254.59985,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Chedoke West Quarters,Facilities used for hospital purposes,559 Sanatorium Rd,Hamilton,L9C 1C4,78424.13227,10.95357908
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,"David Braley Cardiac, Vascular, and Stroke Institute",Administrative offices and related facilities,20 Copeland Ave,Hamilton,L8L 8E7,5185.23081,24.04539322
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,Administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,41746.60612,28.71774398
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,Facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,3474108.964,28.71774398
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Hospital,Administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,38126.11403,38.18389482
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,Administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,3260.981973,34.07816158
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,Facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,4354235.041,34.11246259
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Regional Rehabilitation Centre,Administrative offices and related facilities,300 Wellington Ave N.,Hamilton,L8L 8E7,301152.5158,15.26361019
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,West Lincoln Memorial Hospital,Administrative offices and related facilities,169 Main St E,Grimsby,L3M 1P3,30926.07,15.81251029
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,West Lincoln Memorial Hospital,Facilities used for hospital purposes,169 Main St E,Grimsby,L3M 1P3,599037.9759,15.81251029
2014,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,WLMH Alexander Globe Center,Administrative offices and related facilities,167 Main Street East,Grimsby,L3M 1P3,13336.86769,15.81251029
2014,Public Hospital,Acute Hospital,Hanover and District Hospital,Hanover and District Hospital,Facilities used for hospital purposes,90 th Avenue,Hanover,N4N 1N1,939502.9564,18.69712895
2014,Public Hospital,Acute/Chronic Hospital,Hearst Notre Dame Hospital,H“pital Notre-Dame Hospital (Hearst),Administrative offices and related facilities,1405 Edward Street,Hearst,P0L 1N0,45486.80549,3.496361295
